Date,Open,High,Low,Close,Volume
2025-11-20 00:00:00+05:30,27698.69921875,27903.849609375,27624.44921875,27861.349609375,885900
2025-11-21 00:00:00+05:30,27742.30078125,27772.0,27551.19921875,27566.150390625,870800
2025-11-24 00:00:00+05:30,27629.80078125,27740.19921875,27419.599609375,27498.650390625,1608100
2025-11-25 00:00:00+05:30,27538.94921875,27589.349609375,27381.650390625,27409.400390625,989000
2025-11-26 00:00:00+05:30,27370.55078125,27814.599609375,27370.55078125,27799.5,1004700
2025-11-27 00:00:00+05:30,27835.05078125,28055.349609375,27802.25,27946.19921875,1093000
2025-11-28 00:00:00+05:30,27954.900390625,27990.349609375,27868.19921875,27890.25,744900
2025-12-01 00:00:00+05:30,28065.5,28065.5,27751.44921875,27814.5,758900
2025-12-02 00:00:00+05:30,27617.599609375,27717.80078125,27544.75,27565.25,1113200
2025-12-03 00:00:00+05:30,27492.150390625,27654.0,27434.80078125,27629.599609375,941200
2025-12-04 00:00:00+05:30,27605.19921875,27697.05078125,27507.849609375,27611.44921875,868300
2025-12-05 00:00:00+05:30,27533.44921875,27901.44921875,27519.400390625,27881.900390625,960800
2025-12-08 00:00:00+05:30,27835.349609375,27863.69921875,27603.349609375,27687.150390625,1000700
2025-12-09 00:00:00+05:30,27537.400390625,27638.05078125,27460.400390625,27549.75,988000
2025-12-10 00:00:00+05:30,27558.05078125,27633.099609375,27373.099609375,27404.30078125,795100
2025-12-11 00:00:00+05:30,27426.19921875,27641.650390625,27347.400390625,27561.900390625,716200
2025-12-12 00:00:00+05:30,27648.099609375,27716.0,27582.94921875,27672.599609375,640600
2025-12-15 00:00:00+05:30,27511.849609375,27648.05078125,27499.150390625,27603.150390625,638800
2025-12-16 00:00:00+05:30,27516.25,27538.0,27352.75,27385.55078125,950400
2025-12-17 00:00:00+05:30,27424.0,27446.69921875,27190.69921875,27251.94921875,860500
2025-12-18 00:00:00+05:30,27153.25,27400.44921875,27153.25,27267.099609375,778800
2025-12-19 00:00:00+05:30,27351.900390625,27410.650390625,27291.44921875,27378.599609375,1289500
2025-12-22 00:00:00+05:30,27455.80078125,27519.650390625,27420.19921875,27479.849609375,982600
2025-12-23 00:00:00+05:30,27513.44921875,27620.25,27483.599609375,27584.55078125,955000
2025-12-24 00:00:00+05:30,27575.05078125,27722.69921875,27529.69921875,27565.5,740400
2025-12-26 00:00:00+05:30,27539.55078125,27571.55078125,27391.849609375,27430.75,522900
2025-12-29 00:00:00+05:30,27464.05078125,27505.44921875,27311.099609375,27363.5,651900
2025-12-30 00:00:00+05:30,27338.30078125,27463.05078125,27248.5,27382.80078125,1605200
2025-12-31 00:00:00+05:30,27420.94921875,27679.94921875,27417.69921875,27613.30078125,786100
2026-01-02 00:00:00+05:30,27676.599609375,27927.599609375,27650.25,27899.150390625,1113900
2026-01-05 00:00:00+05:30,27925.19921875,27977.80078125,27768.099609375,27851.44921875,1049200
2026-01-06 00:00:00+05:30,27836.75,28041.19921875,27801.599609375,27945.099609375,1257800
2026-01-07 00:00:00+05:30,27891.849609375,27895.94921875,27766.69921875,27853.349609375,1424400
2026-01-08 00:00:00+05:30,27823.650390625,27896.94921875,27592.69921875,27672.599609375,1030600
2026-01-09 00:00:00+05:30,27614.80078125,27689.05078125,27302.5,27382.099609375,1197400
2026-01-12 00:00:00+05:30,27407.150390625,27545.80078125,27258.5,27518.5,1082600
2026-01-13 00:00:00+05:30,27618.849609375,27670.05078125,27465.30078125,27586.0,1199000
2026-01-14 00:00:00+05:30,27471.44921875,27644.349609375,27455.0,27501.400390625,1227800
2026-01-16 00:00:00+05:30,27501.25,27723.400390625,27478.80078125,27523.150390625,1691100
2026-01-19 00:00:00+05:30,27519.05078125,27578.30078125,27369.94921875,27518.94921875,1492300
2026-01-20 00:00:00+05:30,27525.55078125,27526.349609375,27136.5,27200.599609375,1517000
2026-01-21 00:00:00+05:30,27067.150390625,27206.099609375,26773.5,26963.5,1527000
2026-01-22 00:00:00+05:30,27150.650390625,27275.30078125,26956.05078125,27149.94921875,1439300
2026-01-23 00:00:00+05:30,27193.44921875,27226.25,26779.05078125,26821.349609375,1346000
2026-01-27 00:00:00+05:30,26819.44921875,27162.05078125,26693.5,27058.0,2286700
2026-01-28 00:00:00+05:30,27212.099609375,27402.650390625,27174.099609375,27335.19921875,1557700
2026-01-29 00:00:00+05:30,27268.75,27562.400390625,27169.099609375,27509.599609375,1871400
2026-01-30 00:00:00+05:30,27339.650390625,27463.099609375,27288.19921875,27330.849609375,1878700
2026-02-02 00:00:00+05:30,26612.19921875,26842.80078125,26463.150390625,26799.0,1760700
