Date,Open,High,Low,Close,Volume
2026-03-05 00:00:00+05:30,59008.25,59274.3515625,58506.3984375,59055.8515625,273500
2026-03-06 00:00:00+05:30,58629.6015625,58807.1484375,57696.3984375,57783.25,256900
2026-03-09 00:00:00+05:30,56121.3984375,56274.1484375,55270.6015625,56019.80078125,374100
2026-03-10 00:00:00+05:30,56583.8515625,57097.05078125,56387.19921875,56950.80078125,346800
2026-03-11 00:00:00+05:30,56790.3984375,56938.3984375,55631.94921875,55735.75,261000
2026-03-12 00:00:00+05:30,55008.19921875,55636.94921875,54760.55078125,55100.94921875,311300
2026-03-13 00:00:00+05:30,54592.05078125,54713.75,53675.69921875,53757.8515625,327500
2026-03-16 00:00:00+05:30,53721.5,54664.1484375,53258.1484375,54413.3984375,390200
2026-03-17 00:00:00+05:30,54649.1015625,54996.0,54113.1484375,54876.0,277100
2026-03-18 00:00:00+05:30,54927.05078125,55554.1484375,54689.1015625,55326.05078125,223200
2026-03-19 00:00:00+05:30,53474.55078125,54150.30078125,53240.6015625,53451.0,395300
2026-03-20 00:00:00+05:30,53548.19921875,54382.44921875,53297.55078125,53427.05078125,403500
2026-03-23 00:00:00+05:30,52576.1015625,52665.30078125,51323.6015625,51437.75,397300
2026-03-24 00:00:00+05:30,52384.80078125,52949.1484375,51827.5,52605.6484375,340600
2026-03-25 00:00:00+05:30,53024.75,54146.1484375,53024.75,53708.1015625,348600
2026-03-27 00:00:00+05:30,53244.25,53292.5,52211.19921875,52274.6015625,653000
2026-03-30 00:00:00+05:30,51527.8984375,51624.5,50105.25,50275.3515625,564900
2026-04-01 00:00:00+05:30,51433.8984375,52025.8515625,51133.55078125,51448.6484375,370100
2026-04-02 00:00:00+05:30,50625.6484375,51731.94921875,49954.8515625,51548.75,339200
2026-04-06 00:00:00+05:30,51747.6015625,52704.55078125,51111.1015625,52609.1015625,355000
2026-04-07 00:00:00+05:30,52258.69921875,52778.19921875,51868.44921875,52716.25,279700
2026-04-08 00:00:00+05:30,54904.44921875,55778.25,54797.5,55703.8984375,443600
2026-04-09 00:00:00+05:30,55505.94921875,55583.1015625,54626.8515625,54821.69921875,298800
2026-04-10 00:00:00+05:30,55182.25,55978.5,55145.25,55912.75,281000
2026-04-13 00:00:00+05:30,54646.0,55752.6484375,54356.19921875,55605.05078125,303600
2026-04-15 00:00:00+05:30,56343.44921875,56786.25,56109.19921875,56301.94921875,268000
2026-04-16 00:00:00+05:30,56657.25,56834.25,55898.25,56086.3984375,402200
2026-04-17 00:00:00+05:30,56072.3984375,56628.69921875,55841.6484375,56565.69921875,290600
2026-04-20 00:00:00+05:30,56704.05078125,57085.1015625,56356.55078125,56582.3515625,596100
2026-04-21 00:00:00+05:30,56823.6015625,57456.30078125,56696.30078125,57371.44921875,281400
2026-04-22 00:00:00+05:30,57163.3515625,57438.19921875,57002.1484375,57124.44921875,261900
2026-04-23 00:00:00+05:30,56608.94921875,56868.69921875,56217.1484375,56305.0,336300
2026-04-24 00:00:00+05:30,56170.19921875,56460.5,55750.3984375,56089.75,241200
2026-04-27 00:00:00+05:30,56162.6015625,56474.94921875,55911.1015625,56264.30078125,235500
2026-04-28 00:00:00+05:30,55862.5,56138.05078125,55263.75,55400.3515625,292600
2026-04-29 00:00:00+05:30,55634.5,56178.75,55290.5,55403.6015625,313100
2026-04-30 00:00:00+05:30,54880.6484375,55111.6015625,54440.25,54863.3515625,299000
2026-05-04 00:00:00+05:30,54937.8984375,55602.30078125,54723.5,54878.5,282600
2026-05-05 00:00:00+05:30,54691.30078125,54888.55078125,54221.6484375,54547.05078125,379800
2026-05-06 00:00:00+05:30,55113.3984375,56078.80078125,54587.19921875,55981.05078125,653300
2026-05-07 00:00:00+05:30,56114.0,56334.1484375,55783.19921875,56047.3984375,463500
2026-05-08 00:00:00+05:30,55783.94921875,55797.69921875,55062.5,55310.55078125,429500
2026-05-11 00:00:00+05:30,54832.44921875,55002.44921875,54360.69921875,54439.8984375,486800
2026-05-12 00:00:00+05:30,54178.3984375,54365.44921875,53457.5,53555.19921875,364400
2026-05-13 00:00:00+05:30,53600.3984375,54103.8984375,53194.25,53456.1484375,305900
2026-05-14 00:00:00+05:30,53639.5,54393.75,53191.6015625,54128.94921875,311800
2026-05-15 00:00:00+05:30,54207.75,54325.44921875,53628.30078125,53710.3515625,315100
2026-05-18 00:00:00+05:30,53282.1484375,53667.55078125,52783.44921875,53537.0,311800
2026-05-19 00:00:00+05:30,53553.75,53770.6484375,53337.05078125,53409.1484375,267800
2026-05-20 00:00:00+05:30,53015.69921875,53640.8984375,52836.1015625,53562.19921875,221400
2026-05-21 00:00:00+05:30,53963.1015625,54109.1484375,53156.1484375,53439.3984375,285500
2026-05-22 00:00:00+05:30,53483.8515625,54213.05078125,53483.55078125,54055.3515625,229300
2026-05-25 00:00:00+05:30,54610.55078125,55405.19921875,54590.69921875,55293.6484375,262400
2026-05-26 00:00:00+05:30,55311.80078125,55536.80078125,54979.75,55092.8984375,321300
2026-05-27 00:00:00+05:30,54992.94921875,55221.69921875,54738.6015625,54853.8515625,268100
2026-05-29 00:00:00+05:30,54748.30078125,55184.44921875,54116.1484375,54239.19921875,1042600
2026-06-01 00:00:00+05:30,54403.8515625,54582.75,53470.0,53643.1015625,322900
2026-06-02 00:00:00+05:30,53265.1015625,53933.55078125,53121.8515625,53714.6484375,406400
2026-06-03 00:00:00+05:30,53541.1015625,54299.3515625,53027.1484375,54185.94921875,339100
2026-06-04 00:00:00+05:30,53918.8515625,54461.0,53829.3984375,54307.8515625,273700
2026-06-05 00:00:00+05:30,54405.19921875,54865.5,54140.6015625,54496.25,369000
2026-06-08 00:00:00+05:30,53853.44921875,54455.19921875,53843.30078125,54063.75,299400
2026-06-09 00:00:00+05:30,54265.0,55318.3515625,54242.30078125,55194.5,409700
2026-06-10 00:00:00+05:30,55110.5,55555.8515625,55026.1484375,55100.30078125,343200
2026-06-11 00:00:00+05:30,54779.6484375,55600.1484375,54753.1484375,55176.75,339400
2026-06-12 00:00:00+05:30,55934.1015625,56867.1015625,55726.55078125,56814.80078125,337400
